omega_tau,C_12,C_13,C_23,K_3
0.0,-1.0,-1.0,1.0,1.0
0.006289474781961547,-1.0,-1.0,1.0,1.0
0.012578949563923095,-1.0,-1.0,1.0,1.0
0.018868424345884642,-1.0,-1.0,1.0,1.0
0.02515789912784619,-0.998,-0.998,0.998,0.998
0.03144737390980774,-0.996,-1.0,0.998,1.002
0.037736848691769284,-1.0,-0.996,1.0,0.996
0.04402632347373083,-0.998,-0.998,1.0,1.0
0.05031579825569238,-1.0,-0.994,1.0,0.994
0.056605273037653926,-0.996,-0.992,0.998,0.994
0.06289474781961547,-1.0,-0.996,1.0,0.996
0.06918422260157703,-0.996,-0.99,1.0,0.994
0.07547369738353857,-0.998,-0.992,0.994,0.988
0.08176317216550011,-0.994,-0.984,0.994,0.984
0.08805264694746166,-0.996,-0.982,0.994,0.98
0.09434212172942322,-0.998,-0.984,0.998,0.984
0.10063159651138476,-0.998,-0.976,0.998,0.976
0.1069210712933463,-0.986,-0.97,0.994,0.978
0.11321054607530785,-0.988,-0.972,0.998,0.982
0.1195000208572694,-0.99,-0.982,0.99,0.982
0.12578949563923095,-0.994,-0.984,0.99,0.98
0.1320789704211925,-0.994,-0.974,0.992,0.972
0.13836844520315406,-0.988,-0.964,0.994,0.97
0.1446579199851156,-0.99,-0.954,0.99,0.954
0.15094739476707714,-0.994,-0.958,0.99,0.954
0.15723686954903868,-0.988,-0.946,0.99,0.948
0.16352634433100022,-0.986,-0.942,0.984,0.94
0.16981581911296179,-0.988,-0.95,0.98,0.942
0.17610529389492333,-0.996,-0.942,0.988,0.9339999999999999
0.18239476867688487,-0.978,-0.934,0.986,0.9420000000000001
0.18868424345884643,-0.982,-0.93,0.986,0.934
0.19497371824080797,-0.98,-0.94,0.98,0.94
0.20126319302276952,-0.972,-0.92,0.978,0.926
0.20755266780473106,-0.97,-0.9,0.98,0.91
0.2138421425866926,-0.986,-0.91,0.972,0.896
0.22013161736865416,-0.978,-0.908,0.986,0.916
0.2264210921506157,-0.988,-0.89,0.98,0.882
0.23271056693257725,-0.972,-0.88,0.984,0.892
0.2390000417145388,-0.974,-0.896,0.97,0.892
0.24528951649650035,-0.966,-0.874,0.966,0.874
0.2515789912784619,-0.98,-0.886,0.972,0.878
0.25786846606042346,-0.97,-0.876,0.964,0.87
0.264157940842385,-0.966,-0.878,0.972,0.884
0.27044741562434654,-0.976,-0.866,0.968,0.858
0.2767368904063081,-0.964,-0.876,0.95,0.862
0.2830263651882696,-0.958,-0.84,0.946,0.828
0.2893158399702312,-0.954,-0.834,0.954,0.834
0.2956053147521927,-0.97,-0.838,0.948,0.816
0.3018947895341543,-0.94,-0.806,0.946,0.812
0.30818426431611584,-0.95,-0.826,0.96,0.836
0.31447373909807735,-0.954,-0.822,0.958,0.826
0.3207632138800389,-0.944,-0.792,0.948,0.796
0.32705268866200043,-0.962,-0.792,0.938,0.768
0.333342163443962,-0.938,-0.766,0.932,0.7600000000000001
0.33963163822592357,-0.94,-0.764,0.944,0.768
0.3459211130078851,-0.948,-0.77,0.934,0.7560000000000001
