omega_tau,C_12,C_13,C_23,K_3
0.0,1.0,1.0,1.0,1.0
0.006289474781961547,1.0,1.0,1.0,1.0
0.012578949563923095,1.0,1.0,1.0,1.0
0.018868424345884642,1.0,0.998,1.0,1.002
0.02515789912784619,1.0,0.998,1.0,1.002
0.03144737390980774,1.0,1.0,1.0,1.0
0.037736848691769284,1.0,0.998,1.0,1.002
0.04402632347373083,1.0,0.996,0.994,0.998
0.05031579825569238,1.0,0.99,0.998,1.008
0.056605273037653926,0.998,0.988,0.998,1.008
0.06289474781961547,0.998,0.988,1.0,1.01
0.06918422260157703,0.998,0.992,1.0,1.006
0.07547369738353857,0.996,0.994,0.998,1.0
0.08176317216550011,0.998,0.99,0.994,1.002
0.08805264694746166,0.998,0.976,0.994,1.016
0.09434212172942322,0.998,0.99,0.998,1.006
0.10063159651138476,0.992,0.978,0.998,1.012
0.1069210712933463,0.994,0.962,0.996,1.028
0.11321054607530785,0.99,0.974,0.998,1.014
0.1195000208572694,0.994,0.972,0.998,1.02
0.12578949563923095,0.994,0.954,0.998,1.038
0.1320789704211925,0.986,0.952,0.994,1.028
0.13836844520315406,0.986,0.966,0.992,1.012
0.1446579199851156,0.984,0.956,0.988,1.016
0.15094739476707714,0.988,0.946,0.99,1.032
0.15723686954903868,0.982,0.944,0.992,1.03
0.16352634433100022,0.99,0.958,0.98,1.012
0.16981581911296179,0.974,0.954,0.99,1.01
0.17610529389492333,0.984,0.948,0.976,1.012
0.18239476867688487,0.984,0.942,0.99,1.032
0.18868424345884643,0.976,0.936,0.982,1.0219999999999998
0.19497371824080797,0.98,0.934,0.984,1.0299999999999998
0.20126319302276952,0.992,0.912,0.984,1.064
0.20755266780473106,0.986,0.928,0.97,1.028
0.2138421425866926,0.98,0.894,0.97,1.056
0.22013161736865416,0.984,0.896,0.962,1.0499999999999998
0.2264210921506157,0.978,0.882,0.99,1.0859999999999999
0.23271056693257725,0.97,0.856,0.98,1.0939999999999999
0.2390000417145388,0.984,0.868,0.962,1.0779999999999998
0.24528951649650035,0.982,0.88,0.956,1.0579999999999998
0.2515789912784619,0.958,0.868,0.974,1.064
0.25786846606042346,0.98,0.868,0.97,1.0819999999999999
0.264157940842385,0.962,0.874,0.97,1.0579999999999998
0.27044741562434654,0.964,0.9,0.962,1.0259999999999998
0.2767368904063081,0.966,0.858,0.976,1.084
0.2830263651882696,0.956,0.862,0.962,1.056
0.2893158399702312,0.94,0.796,0.93,1.074
0.2956053147521927,0.97,0.818,0.946,1.0979999999999999
0.3018947895341543,0.96,0.828,0.962,1.0939999999999999
0.30818426431611584,0.958,0.802,0.968,1.1239999999999999
0.31447373909807735,0.958,0.768,0.962,1.152
0.3207632138800389,0.962,0.826,0.94,1.076
0.32705268866200043,0.942,0.806,0.95,1.0859999999999999
0.333342163443962,0.938,0.796,0.96,1.1019999999999999
0.33963163822592357,0.932,0.798,0.958,1.092
0.3459211130078851,0.926,0.736,0.928,1.118
0.35221058778984665,0.932,0.81,0.942,1.064
0.3585000625718082,0.936,0.764,0.93,1.102
0.36478953735376973,0.904,0.736,0.922,1.09
